source_file,docket_number,date,court,reference
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,s. 418 - 419
0186_4Afs_1500034_20151026150737_prevedeno.txt,4  Afs  186/2015  -  34,2015-11-08,SupAdmCo,C-439/04
0186_4Afs_1500034_20151026150737_prevedeno.txt,4  Afs  186/2015  -  34,2015-11-08,SupAdmCo,C-440/04
0186_4Afs_1500034_20151026150737_prevedeno.txt,4  Afs  186/2015  -  34,2015-11-08,SupAdmCo,ve veci c. j. KRPH-51174/ƒåJ-2012-050281
0069_7As__1800037_20180518074358_20180523092022_prevedeno.txt,7  As  69/2018  -  37,2018-05-16,SupAdmCo,As 28/2008 - 75
0125_4As__1400066_20150105130325_prevedeno.txt,4  As  125/2014  -  66,2014-12-17,SupAdmCo,c. j. 0056081/12/??P
0065_7Afs_0500066A_prevedeno.txt,7  Afs  65/2005  -  66,2007-02-08,SupAdmCo,c. j. 22 Ca 253/2003 - 22
0065_7Afs_0500066A_prevedeno.txt,7  Afs  65/2005  -  66,2007-02-08,SupAdmCo,c. j. F 45805/2006/C 4401 - 106
0065_7Afs_0500066A_prevedeno.txt,7  Afs  65/2005  -  66,2007-02-08,SupAdmCo,Afs 65/2005 - 67
0025_1As__120_20120412010437_prevedeno.txt,1  As  25/2012  -  34,2012-03-21,SupAdmCo,c. j. 10 Ca 127/2005 - 41
0093_9As__1400027_20141002081714_prevedeno.txt,9  As  93/2014  -  27,2014-09-30,SupAdmCo,sp. zn. 22990/2009/DOPR/HrP
0090_9Afs_120_20130614084815_prevedeno.txt,9  Afs  90/2012  -  27,2013-06-13,SupAdmCo,c. j. F?ò-15015/13/06
0004_1Ads_0300073A_prevedeno.txt,1  Ads  4/2003  -  73,2004-06-10,SupAdmCo,cj. 8C 45/96 - 102
0189_6As__1600024_20161018152029_prevedeno.txt,6  As  189/2016  -  24,2016-11-12,SupAdmCo,As 67/2009 - 64
0091_5Afs_1400034_20160421073126_prevedeno.txt,5  Afs  91/2014  -  34,2016-04-14,SupAdmCo,c. j. 39/10 874/2010-392
0267_4As__1500024_20160203140352_prevedeno.txt,4  As  267/2015  -  24,2016-01-14,SupAdmCo,c. j. KUOK 3468/2015
0031_2As__0600122A_prevedeno.txt,2  As  31/2006  -  122,2006-11-25,SupAdmCo,c. j. 2 Ca 3/2005 - 59
0031_2As__0600122A_prevedeno.txt,2  As  31/2006  -  122,2006-11-25,SupAdmCo,c. j. 2 Ca 3/2005 - 89 a c. j. 2 Ca 3/2005 - 90
0031_2As__0600122A_prevedeno.txt,2  As  31/2006  -  122,2006-11-25,SupAdmCo,ve veci kasacnich sti??nosti proti usnesenim Mestsk?©ho c. j. 2 Ca 3/2005 - 89 a c. j. 2 Ca 3/2005-90
0060_2As__110_20110616082134_prevedeno.txt,2  As  60/2011  -  101,2011-06-15,SupAdmCo,c. j. 10 Ca 51/2009 - 32
0128_5Azs_0500053A_prevedeno.txt,5  Azs  128/2005  -  53,2005-07-26,SupAdmCo,Azs 128/2005 - 55
