soubor,spisovka,datum,soud,reference,soubor2,datum2,soud2
rozhodnuti-29_Cdo_2067_2012.txt,29 Cdo 2067/2012,2012-07-31,SupCo,28 Cdo 3674/2009
rozhodnuti-25_Cdo_1923_2002.txt,25 Cdo 1923/2002,2004-02-19,SupCo,6 Cdo 52/94
rozhodnuti-22_Cdo_3404_2010.txt,22 Cdo 3404/2010,2012-08-23,SupCo,22 Cdo 1806/98
rozhodnuti-28_Cdo_4880_2007.txt,28 Cdo 4880/2007,2009-04-15,SupCo,Cpjn 19/98
rozhodnuti-26_Cdo_701_2000.txt,26 Cdo 701/2000,2000-06-14,SupCo,26 Cdo 250/99
rozhodnuti-20_Cdo_989_2002.txt,20 Cdo 989/2002,2003-03-20,SupCo,20 Cdo 1574/99
rozhodnuti-20_Cdo_989_2002.txt,20 Cdo 989/2002,2003-03-20,SupCo,20 Cdo 1760/98
rozhodnuti-28_Cdo_1419_2016.txt,28 Cdo 1419/2016,2016-12-20,SupCo,Cpjn 50/93
rozhodnuti-28_Cdo_1904_2009.txt,28 Cdo 1904/2009,2009-07-15,SupCo,28 Cdo 1810/2002
rozhodnuti-33_Cdo_5273_2009.txt,33 Cdo 5273/2009,2011-12-15,SupCo,7 Cdo 23/92
rozhodnuti-11_Tdo_1669_2011.txt,11 Tdo 1669/2011,2012-05-31,SupCo,6 Tdo 1366/2005
rozhodnuti-20_Cdo_1290_2012.txt,20 Cdo 1290/2012,2013-03-19,SupCo,21 Cdo 2020/98
rozhodnuti-32_Cdo_781_2009.txt,32 Cdo 781/2009,2010-02-03,SupCo,7 Cdo 67/92
rozhodnuti-20_Cdo_4898_2017.txt,20 Cdo 4898/2017,2017-12-06,SupCo,21 Cdo 1166/2002
rozhodnuti-7_Tdo_532_2015.txt,7 Tdo 532/2015,2015-06-17,SupCo,11 Tz 53/91
rozhodnuti-33_Cdo_930_2009.txt,33 Cdo 930/2009,2011-05-26,SupCo,22 Cdo 2374/98
rozhodnuti-33_Cdo_930_2009.txt,33 Cdo 930/2009,2011-05-26,SupCo,29 Cdo 663/2003
rozhodnuti-33_Cdo_70_2016.txt,33 Cdo 70/2016,2016-01-26,SupCo,20 Nd 195/2013
rozhodnuti-20_Cdo_1662_2005.txt,20 Cdo 1662/2005,2006-06-01,SupCo,7 Tz 10/84
rozhodnuti-32_Cdo_2261_2016.txt,32 Cdo 2261/2016,2016-06-13,SupCo,26 Cdo 1121/99
rozhodnuti-20_Cdo_256_2007.txt,20 Cdo 256/2007,2007-04-18,SupCo,26 Cdo 1121/99
rozhodnuti-20_Cdo_4214_2008.txt,20 Cdo 4214/2008,2009-02-04,SupCo,26 Cdo 1121/99
rozhodnuti-33_Odo_912_2006.txt,33 Odo 912/2006,2008-06-25,SupCo,21 Cdo 1774/99
rozhodnuti-33_Cdo_4150_2008.txt,33 Cdo 4150/2008,2010-04-22,SupCo,20 Cdo 2018/98
rozhodnuti-26_Cdo_2201_2000.txt,26 Cdo 2201/2000,2000-12-12,SupCo,20 Cdo l6l3/98
rozhodnuti-20_Cdo_925_2006.txt,20 Cdo 925/2006,2007-03-15,SupCo,21 Cdo 2020/98
rozhodnuti-28_Cdo_4435_2009.txt,28 Cdo 4435/2009,2010-05-12,SupCo,28 Cdo 885/2007
rozhodnuti-23_Cdo_4550_2015.txt,23 Cdo 4550/2015,2016-05-05,SupCo,21 Cdo 2604/2006
rozhodnuti-33_Cdo_4683_2008.txt,33 Cdo 4683/2008,2010-10-27,SupCo,6 Cdo 114/94
