source_file,docket_number,date,court,reference,source_file2,date2,court2
0125_7As__110_20120213022326_prevedeno.txt,7 As 125/2011 - 85,2012-01-13,SupAdmCo,22 Cdo 2191/2002,rozhodnuti-22_Cdo_2191_2002.txt,2003-10-07,SupCo
0100_1As__0900129A_prevedeno.txt,1 As 100/2009 - 129,2010-02-10,SupAdmCo,28 Cdo 1885/2008,rozhodnuti-28_Cdo_1885_2008.txt,2008-07-09,SupCo
0057_7Afs_110_20140114085547_prevedeno.txt,7 Afs 57/2011 - 1174,2013-12-19,SupAdmCo,8 Tdo 10/2005,rozhodnuti-8_Tdo_10_2005.txt,2005-01-26,SupCo
0056_6As__1700039_20171116150626_prevedeno.txt,6 As 56/2017 - 39,2017-11-08,SupAdmCo,3 Tdo 1048/2015,rozhodnuti-3_Tdo_1048_2015.txt,2015-09-30,SupCo
0056_6As__1700039_20171116150626_prevedeno.txt,6 As 56/2017 - 39,2017-11-08,SupAdmCo,6 Tdo 1347/2008,rozhodnuti-6_Tdo_1347_2008.txt,2009-02-26,SupCo
0142_9Afs_0700072A_prevedeno.txt,9 Afs 142/2007 -,2008-06-19,SupAdmCo,25 Cdo 1184/99,rozhodnuti-25_Cdo_1184_99.txt,2000-09-13,SupCo
0112_0Konf0900_7aad3a57_626c_4d6c_abfb_789c2c86876d_prevedeno.txt,Konf 112/2009 - 11,2010-01-11,SupAdmCo,33 Cdo 2894/2008,rozhodnuti-33_Cdo_2894_2008.txt,2009-03-31,SupCo
0033_6Ads_0500052A_prevedeno.txt,6 Ads 33/2005 - 52,2006-06-07,SupAdmCo,20 Cdo 1487/2003,rozhodnuti-20_Cdo_1487_2003.txt,2004-11-30,SupCo
0126_3As__1400042_20150429120842_prevedeno.txt,3 As 126/2014 - 42,2015-04-29,SupAdmCo,23 Cdo 1757/2012,rozhodnuti-23_Cdo_1757_2012.txt,2013-03-26,SupCo
0033_1As__1600036_20160418122036_prevedeno.txt,1 As 33/2016 - 36,2016-03-29,SupAdmCo,20 Cdo 2775/2004,rozhodnuti-20_Cdo_2775_2004.txt,2005-11-29,SupCo
0018_3As__1600075A_20161107143953_prevedeno.txt,3 As 18/2016 - 75,2016-11-02,SupAdmCo,22 Cdo 2191/2002,rozhodnuti-22_Cdo_2191_2002.txt,2003-10-07,SupCo
0018_3As__1600075A_20161107143953_prevedeno.txt,3 As 18/2016 - 75,2016-11-02,SupAdmCo,22 Cdo 1173/2005,rozhodnuti-22_Cdo_1173_2005.txt,2006-02-21,SupCo
0004_0Komp110_20110926113118_prevedeno.txt,Komp 4/2011 - 48,2011-09-14,SupAdmCo,23 Cdo 2987/2008,rozhodnuti-23_Cdo_2987_2008.txt,2010-12-10,SupCo
0059_0Konf100_20110110105514_prevedeno.txt,Konf 59/2010 - 12,2010-12-15,SupAdmCo,33 Cdo 2894/2008,rozhodnuti-33_Cdo_2894_2008.txt,2009-03-31,SupCo
0112_2As__1800028_20180608092750_20180611080015_prevedeno.txt,2 As 112/2018 - 28,2018-05-24,SupAdmCo,30 Cdo 1589/2014,rozhodnuti-30_Cdo_1589_2014.txt,2014-06-25,SupCo
0003_2Afs_1000_4ae9f9fb_36af_489f_a165_77edb0ea5d48_prevedeno.txt,2 Afs 3/2010 - 98,2010-04-13,SupAdmCo,22 Cdo 1181/2008,rozhodnuti-22_Cdo_1181_2008.txt,2009-10-20,SupCo
0003_2Afs_1000_4ae9f9fb_36af_489f_a165_77edb0ea5d48_prevedeno.txt,2 Afs 3/2010 - 98,2010-04-13,SupAdmCo,22 Cdo 1810/2009,rozhodnuti-22_Cdo_1810_2009.txt,2009-10-21,SupCo
0426_2As__1700062_20180419142816_20180420082033_prevedeno.txt,2 As 426/2017 - 62,2018-04-12,SupAdmCo,8 Tz 97/2012,rozhodnuti-8_Tz_97_2012.txt,2013-01-29,SupCo
