source_file,docket_number,date,court,reference
017410As__1700027_20180502135909_20180503150034_prevedeno.txt,10 As 174/2017 - 27,2018-04-18,SupAdmCo,ve veci Pl. US 27/97
0053_2Afs_0500039A_prevedeno.txt,2 Afs 53/2005 - 39,2006-02-09,SupAdmCo, Pl. US-st.-12/2000
0064_6As__1400040_20141010143225_prevedeno.txt,6 As 64/2014 - 40,2014-09-30,SupAdmCo, Pl. US 6/12
0060_3As__1500034_20150520143853_prevedeno.txt,3 As 60/2015 - 34,2015-05-20,SupAdmCo, Pl. US-st 1/96
0043_2Afs_130_20130904075920_prevedeno.txt,2 Afs 43/2013 - 41,2013-08-13,SupAdmCo, Pl. US 6/2102
0043_9Afs_110_20120112041649_prevedeno.txt,9 Afs 43/2011 - 57,2012-01-12,SupAdmCo, IV. US 29/2005
0009_1Ans_12_20120801024848_prevedeno.txt,1 Ans 9/2012 - 73,2012-07-11,SupAdmCo, III. US 889/10
0162_8Afs_1400022_20141222085236_prevedeno.txt,8 Afs 162/2014 - 22,2014-12-16,SupAdmCo, I. US 1306/2008
0241_6As__1400027_20141030144204_prevedeno.txt,6 As 241/2014 - 27,2014-11-22,SupAdmCo, III. US 156/2005
0069_8Afs_130_20140909144604_prevedeno.txt,8 Afs 69/2013 - 32,2014-08-27,SupAdmCo, I. US 544/2002
0185_6Afs_1500041_20160701141147_prevedeno.txt,6 Afs 185/2015 - 41,2016-06-22,SupAdmCo, II. US 2/2016
0085_3Ads_0800038A_prevedeno.txt,3 Ads 85/2008 - 38,2009-04-30,SupAdmCo, IV. US 301/05 a Pl. US 4/06
0005_5Afs_0600072A_prevedeno.txt,5 Afs 5/2006 - 72,2007-01-16,SupAdmCo, Pl US 54/2000
0033_5Afs_130_20131007160833_prevedeno.txt,5 Afs 33/2013 - 24,2013-09-23,SupAdmCo, Pl. US 6/2012
0129_8As__120_20130412110416_prevedeno.txt,8 As 129/2012 - 18,2013-03-22,SupAdmCo, III. US 3747/14
0020_2Afs_110_20110420102125_prevedeno.txt,2 Afs 20/2011 - 77,2011-04-15,SupAdmCo, I. US 643/069
0092_9Afs_0900_444f2a2f_eec0_437c_a9a7_8517a6d71ba9_prevedeno.txt,9 Afs 92/2009 - 67,2010-02-04,SupAdmCo, Pl. US-st 12/2000
000412Ksz_1000099A_prevedeno.txt,12 Ksz 4/2010 - 99,2010-09-30,SupAdmCo, III. US 299/06-1
0161_6Ads_110_20120723043819_prevedeno.txt,6 Ads 161/2011 - 29,2012-06-27,SupAdmCo, Pl US 8/07
0028_0Konf1700012_20180403154432_20180403230014_prevedeno.txt,Konf 28/2017-12,2018-03-21,SupAdmCo,cj. I. US 3003/16
0036_2Afs_0500088A_prevedeno.txt,2 Afs 36/2005 - 88,2005-06-02,SupAdmCo, Pl. US - st. - 9/99
