source_file,docket_number,date,court,reference
2-3880-14_1.txt,II. US 3880/14,2015-02-10,ConCo,ve veci.     
3-2697-07_1.txt,III. US 2697/07,2008-03-20,ConCo,c. 98     
2-453-02.txt,II. US 453/02,2002-10-09,ConCo,cj. 23 C 213/2001-22     
4-573-01.txt,IV. US 573/01,2003-07-10,ConCo,publikovana pod c. 25/1993 a c. 49/1998 Sbirky soudnich rozhodnuti a stanovisek     
4-573-01.txt,IV. US 573/01,2003-07-10,ConCo,sp. zn. 6 C 138/98     
4-573-01.txt,IV. US 573/01,2003-07-10,ConCo,c. 19     
3-199-96.txt,III. US 199/96,1996-08-19,ConCo,sp. zn. 19 Co 107/96     
2-76-98.txt,II. US 76/98,1998-04-27,ConCo,Co 2859/97     
2-76-98.txt,II. US 76/98,1998-04-27,ConCo,ve veci same.     
1-1059-10_1.txt,I. US 1059/10,2010-04-14,ConCo,N 42/32     
1-1059-10_1.txt,I. US 1059/10,2010-04-14,ConCo,N 167/42     
1-647-05.txt,I. US 647/05,2006-11-02,ConCo,sp.zn. 3 Cdon 503/96     
1-647-05.txt,I. US 647/05,2006-11-02,ConCo,uverejnenem ve Sbirce soudnich rozhodnuti a stanovisek pod cislem 9/1998     
1-647-05.txt,I. US 647/05,2006-11-02,ConCo,publikovane pod c. C 218 ve svazku 27 Souboru rozhodnuti Nejvyssiho soudu     
1-61-06.txt,I. US 61/06,2007-02-28,ConCo,cj. 22 Cm 15/2005     
1-61-06.txt,I. US 61/06,2007-02-28,ConCo,cj. 8 Cmo 422/2005 - 207     
2-657-2000.txt,II. US 657/2000,2002-01-08,ConCo,Sb. nalezu a usneseni sv. 5 str. 589   
1-129-18_1.txt,I. US 129/18,2018-04-17,ConCo,sp. zn. 2 Cdon 129/97     
4-23-99.txt,IV. US 23/99,1999-02-02,ConCo,sp. zn. 4 C 953/97     
2-709-07_1.txt,II. US 709/07,2008-05-22,ConCo,sp. zn. 38 C 261/92     
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,Sbirka rozhodnuti svazek 33 usn. c. 22   
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 13 nalez c. 45    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 3 nalez c. 34    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 28 nalez c. 129    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,Brualla G??mez de la Torre proti ?†panelsku 26737/95    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,ve veci Kreuz proti Polsku 28249/95    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,nebo Sbirka rozhodnuti ESLP c. 97/2001     
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,?†iskov proti Bulharsku 38822/97    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,ve veci Marpa Zeeland B.V. and Metal Welding B.V. proti Nizozemi 46300/99    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 30 nalez c. 108    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 31 nalez c. 113    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 32 nalez c. 25    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 32 nalez c. 42    
4-343-04_0.txt,IV. US 343/04,2005-03-14,ConCo,svazek 32 nalez c. 32    
2-1417-08_1.txt,II. US 1417/08,2009-01-07,ConCo,rozsudek Rechtova proti Ceske republice     
2-546-2000.txt,II. US 546/2000,2001-02-06,ConCo,sp. zn. 4T 95/97     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,210/2005 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,216/1999 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,20/2008 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,265/1995 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,280/2005 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,Sb. NSS c. 1259/2007     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,227/2005 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,512/2004 Sb.     
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,424/2001 Sb.     
