source_file,docket_number,date,court,reference
rozhodnuti-29_ICdo_39_2017.txt,29 ICdo 39/2017,2017-05-31,SupCo,KSPA 56 INS 12138/2015 B-44
rozhodnuti-29_ICdo_39_2017.txt,29 ICdo 39/2017,2017-05-31,SupCo,KSPA 56 INS 12138/2015
rozhodnuti-28_Cdo_2497_2014.txt,28 Cdo 2497/2014,2014-10-07,SupCo, 8 Afs 78/2006-74
rozhodnuti-29_NSCR_28_2009.txt,29 NSCR 28/2009,2009-10-22,SupCo,KSPA 48 INS 2744/2008-B-17
rozhodnuti-30_Cdo_1556_2006.txt,30 Cdo 1556/2006,2007-01-23,SupCo,Konf 31/2004-16
rozhodnuti-30_Cdo_1556_2006.txt,30 Cdo 1556/2006,2007-01-23,SupCo,Konf 91/2004-5
rozhodnuti-25_Cdo_3099_2007.txt,25 Cdo 3099/2007,2010-02-24,SupCo,9 Ans 5/2008-115
rozhodnuti-29_Cdo_4474_2011.txt,29 Cdo 4474/2011,2013-10-31,SupCo,Sst 2/2003
rozhodnuti-29_Cdo_4474_2011.txt,29 Cdo 4474/2011,2013-10-31,SupCo,5 Afs 38/2004-65
rozhodnuti-23_Cdo_874_2009.txt,23 Cdo 874/2009,2010-03-23,SupCo,S 140/2008//VZ-11848/208/540/? m
rozhodnuti-6_Tdo_1536_2016.txt,6 Tdo 1536/2016,2016-11-16,SupCo,58A 52/2013-25
rozhodnuti-6_Tdo_744_2013.txt,6 Tdo 744/2013,2013-12-05,SupCo,29 Spr 871/2010
rozhodnuti-25_Cdo_3522_2011.txt,25 Cdo 3522/2011,2011-11-30,SupCo,Konf 39/2003
rozhodnuti-29_NSCR_108_2013.txt,29 NSCR 108/2013,2013-11-19,SupCo,KSPA 48 INS 9637/2010-B-39
rozhodnuti-8_Tdo_1051_2017.txt,8 Tdo 1051/2017,2017-09-20,SupCo,7 Ad 1/2012
rozhodnuti-4_Tz_84_2003.txt,4 Tz 84/2003,2003-07-01,SupCo,S V 10/2002
rozhodnuti-22_Cdo_1425_2014.txt,22 Cdo 1425/2014,2016-04-26,SupCo,2 Ao 1/2008-51 
rozhodnuti-29_NSCR_7_2009.txt,29 NSCR 7/2009,2009-03-31,SupCo,KSHK 45 INS 2571/2008-A-18
rozhodnuti-22_Cdo_2662_2015.txt,22 Cdo 2662/2015,2015-10-06,SupCo,3 Ads 26/2005-36 
rozhodnuti-21_Cdo_2162_2012.txt,21 Cdo 2162/2012,2013-04-11,SupCo,4 Ads 43/2012-90
rozhodnuti-29_NSCR_67_2012.txt,29 NSCR 67/2012,2012-10-31,SupCo,KSPA 59 INS 11168/2012-A-14
rozhodnuti-5_Tdo_101_2014.txt,5 Tdo 101/2014,2014-04-23,SupCo,Af 26/2010
rozhodnuti-29_Cdo_859_2015.txt,29 Cdo 859/2015,2015-03-31,SupCo,2 Afs 72/2003
rozhodnuti-6_Tdo_1774_2016.txt,6 Tdo 1774/2016,2017-02-14,SupCo,5 Afs 28/2015
rozhodnuti-32_Cdo_545_2017.txt,32 Cdo 545/2017,2018-02-14,SupCo,62 Af 64/2011-41
rozhodnuti-29_NSCR_60_2012.txt,29 NSCR 60/2012,2012-09-26,SupCo,KSPA 56 INS 5323/2011-A-21
rozhodnuti-29_NSCR_60_2012.txt,29 NSCR 60/2012,2012-09-26,SupCo,KSPA 56 INS 5323/2011-A-23
rozhodnuti-28_Cdo_4876_2010.txt,28 Cdo 4876/2010,2011-12-15,SupCo,36 Co 494/2009 Krajskaho soudu v Usti Nad Labem-pobocka v Liberci
rozhodnuti-4_Tdo_344_2013.txt,4 Tdo 344/2013,2013-04-24,SupCo,S-MHMP-DSA 176776/2012
rozhodnuti-15_Tdo_832_2016.txt,15 Tdo 832/2016,2017-01-04,SupCo,8 As 17/2007-135
rozhodnuti-28_Cdo_5101_2017.txt,28 Cdo 5101/2017,2018-06-05,SupCo,Konf 18/2007-14
rozhodnuti-29_NSCR_72_2013.txt,29 NSCR 72/2013,2013-10-30,SupCo,KSPA 48 INS 7087/2009-A-12
rozhodnuti-29_NSCR_72_2013.txt,29 NSCR 72/2013,2013-10-30,SupCo,KSPA 48 INS 7087/2009-B-7
rozhodnuti-29_NSCR_72_2013.txt,29 NSCR 72/2013,2013-10-30,SupCo,KSPA 48 INS 7087/2009-B-61
rozhodnuti-29_Cdo_3538_2014.txt,29 Cdo 3538/2014,2015-01-22,SupCo,5 Ads 11/2004
rozhodnuti-26_Cdo_670_2014.txt,26 Cdo 670/2014,2014-04-24,SupCo,8 As 103/2013-25
rozhodnuti-29_Cdo_2515_2012.txt,29 Cdo 2515/2012,2015-08-31,SupCo,KSPA 44 INS 27521/2014-B-18
rozhodnuti-29_NSCR_1_2011.txt,29 NSCR 1/2011,2011-10-27,SupCo,KSPA 48 INS 2744/2008
rozhodnuti-11_Tcu_110_2011.txt,11 Tcu 110/2011,2011-09-12,SupCo,2 Az 7/2011
rozhodnuti-4_Nd_139_2001.txt,4 Nd 139/2001,2001-05-22,SupCo,6A 520/2000
rozhodnuti-30_Cdo_2112_2017.txt,30 Cdo 2112/2017,2017-12-13,SupCo,45 Af 28/2013-181
rozhodnuti-29_NSCR_47_2014.txt,29 NSCR 47/2014,2014-04-30,SupCo,KSPA 48 INS 6673/2010
