ssource_file,docket_number,date,court,reference,source_file2,date2,court2
1-3372-10_1.txt,I. US 3372/10,2011-03-24,ConCo,2 Aps 2/2010,0002_2Aps_1000_588e5d58_f7f2_4eec_9f06_33e189d4a49c_prevedeno.txt,2010-09-16,SupAdmCo
1-3-13_1.txt,I. US 3/13,2013-07-15,ConCo,6 Ads 39/2012,0039_6Ads_12_20120427034353_prevedeno.txt,2012-03-28,SupAdmCo
1-3669-10_1.txt,I. US 3669/10,2011-06-15,ConCo,2 As 81/2010-42,0081_2As__1000_20101013112622_prevedeno.txt,2010-11-12,SupAdmCo
1-3669-10_1.txt,I. US 3669/10,2011-06-15,ConCo,6 As 49/2003-46,0049_6As__0300046A_prevedeno.txt,2004-12-29,SupAdmCo
1-3669-10_1.txt,I. US 3669/10,2011-06-15,ConCo,3 As 58/2007-117,0058_3As__0700117A_prevedeno.txt,2008-02-06,SupAdmCo
1-2731-10_1.txt,I. US 2731/10,2012-12-04,ConCo,1 Ao 2/2010-116,0002_1Ao__1000116A_prevedeno.txt,2010-11-16,SupAdmCo
2-33-11_1.txt,II. US 33/11,2011-04-21,ConCo,7 As 21/2008,0021_7As__0800101A_prevedeno.txt,2008-12-18,SupAdmCo
Pl-4-15_1.txt,Pl. US 4/15,2017-01-31,ConCo,2 Azs 75/2005-75,0075_2Azs_0500075A_prevedeno.txt,2006-03-21,SupAdmCo
1-1137-16_1.txt,I. US 1137/16,2017-04-18,ConCo,13 Kss 13/2011-169,001313Kss_11_20120608103209_prevedeno.txt,2012-05-10,SupAdmCo
1-2069-12_1.txt,I. US 2069/12,2012-09-18,ConCo,11 Kseo 5/2009-99,000511Kseo090_20120206090919_prevedeno.txt,2012-01-26,SupAdmCo
2-459-14_1.txt,II. US 459/14,2015-04-14,ConCo,4 Ads 35/2013-63,0035_4Ads_1300063_20141230151627_prevedeno.txt,2014-12-09,SupAdmCo
4-626-06_1.txt,IV. US 626/06,2008-02-08,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
3-1952-13_1.txt,III. US 1952/13,2013-08-08,ConCo,7 Afs 163/2004-87,0163_7Afs_0400087A_prevedeno.txt,2006-02-28,SupAdmCo
4-301-05_2.txt,IV. US 301/05,2007-11-13,ConCo,2 Ads 15/2003-39,0015_2Ads_0300039A_prevedeno.txt,2003-11-06,SupAdmCo
2-99-07_1.txt,II. US 99/07,2008-10-07,ConCo,2 As 36/2004-46,0036_2As__0400046A_prevedeno.txt,2004-11-11,SupAdmCo
2-99-07_1.txt,II. US 99/07,2008-10-07,ConCo,5 As 31/2003-49,0031_5As__0300049A_prevedeno.txt,2004-07-14,SupAdmCo
1-305-05.txt,I. US 305/05,2006-01-05,ConCo,2 As 1/2005-62,0001_2As__0500062A_prevedeno.txt,2005-03-02,SupAdmCo
3-3752-13_1.txt,III. US 3752/13,2014-01-08,ConCo,2 Afs 4/2006,0004_2Afs_0600067A_prevedeno.txt,2006-11-18,SupAdmCo
3-3752-13_1.txt,III. US 3752/13,2014-01-08,ConCo,8 Afs 127/2005,0127_8Afs_0500065A_prevedeno.txt,2007-07-31,SupAdmCo
3-122-06_1.txt,III. US 122/06,2006-10-24,ConCo,2 Afs 31/2005,0031_2Afs_0500057A_prevedeno.txt,2006-01-24,SupAdmCo
1-1653-18_1.txt,I. US 1653/18,2018-08-21,ConCo,4 Ans 3/2006-123,0003_4Ans_0600123A_prevedeno.txt,2007-02-21,SupAdmCo
1-40-15_1.txt,I. US 40/15,2016-02-01,ConCo,Vol 33/2013-45,0033_0Vol_130_20130225150326_prevedeno.txt,2013-02-18,SupAdmCo
1-2962-09_1.txt,I. US 2962/09,2010-03-10,ConCo,2 Afs 74/2008-134,0074_2Afs_0800134A_prevedeno.txt,2009-09-03,SupAdmCo
2-2244-10_1.txt,II. US 2244/10,2010-11-04,ConCo,4 As 31/2004-53,0031_4As__0400053A_prevedeno.txt,2005-04-21,SupAdmCo
2-2244-10_1.txt,II. US 2244/10,2010-11-04,ConCo,7 Afs 17/2005-42,0017_7Afs_0500042A_prevedeno.txt,2005-03-17,SupAdmCo
2-2244-10_1.txt,II. US 2244/10,2010-11-04,ConCo,5 As 67/2005-88,0067_5As__0500088A_prevedeno.txt,2006-08-22,SupAdmCo
2-1634-08_1.txt,II. US 1634/08,2009-06-23,ConCo,4 Ads 117/2007-79,0059_6Ads_1300003_prevedeno.txt,2008-02-21,SupAdmCo
2-3042-12_1.txt,II. US 3042/12,2013-08-27,ConCo,7 As 169/2012-24,0169_7As__120_20121228111042_prevedeno.txt,2012-11-30,SupAdmCo
2-3042-12_1.txt,II. US 3042/12,2013-08-27,ConCo,5 Afs 16/2003-56,0016_5Afs_0300056A_prevedeno.txt,2004-11-12,SupAdmCo
3-1743-07_1.txt,III. US 1743/07,2007-10-31,ConCo,4 As 75/2006,0075_4As__0600052A_prevedeno.txt,2007-02-28,SupAdmCo
3-1743-07_1.txt,III. US 1743/07,2007-10-31,ConCo,4 Azs 419/2005,0419_4Azs_0500065A_prevedeno.txt,2006-09-29,SupAdmCo
1-668-06_1.txt,I. US 668/06,2007-05-15,ConCo,2 Afs 7/2003-50,0007_2Afs_0300050A_prevedeno.txt,2004-01-08,SupAdmCo
1-2696-09_1.txt,I. US 2696/09,2010-01-27,ConCo,7 Afs 58/2008-182,0058_7Afs_0800182A_prevedeno.txt,2009-05-20,SupAdmCo
2-897-07_1.txt,II. US 897/07,2007-05-17,ConCo,5 Ads 1/2004-63,0001_5Ads_0400063A_prevedeno.txt,2004-05-20,SupAdmCo
3-1089-09_1.txt,III. US 1089/09,2009-07-22,ConCo,4 Ads 111/2008-96,0111_4Ads_0800096A_prevedeno.txt,2009-01-30,SupAdmCo
3-1089-09_1.txt,III. US 1089/09,2009-07-22,ConCo,4 Ads 19/2003-48,0019_4Ads_0300048A_prevedeno.txt,2003-07-29,SupAdmCo
1-1182-07_1.txt,I. US 1182/07,2008-05-23,ConCo,8 As 25/2006-144,0025_8As__0600144AA_prevedeno.txt,2007-02-23,SupAdmCo
1-2671-15_1.txt,I. US 2671/15,2016-05-18,ConCo,7 Azs 72/2015,0072_7Azs_1500034_20150630132927_prevedeno.txt,2015-06-30,SupAdmCo
1-2671-15_1.txt,I. US 2671/15,2016-05-18,ConCo,7 Azs 72/2015-34,0072_7Azs_1500034_20150630132927_prevedeno.txt,2015-06-30,SupAdmCo
1-634-05.txt,I. US 634/05,2006-06-13,ConCo,7 Afs 86/2004-130,0086_7Afs_0400130A_prevedeno.txt,2005-07-27,SupAdmCo
3-4135-16_1.txt,III. US 4135/16,2017-01-10,ConCo,1 Afs 120/2006-117,0120_1Afs_0600117A_prevedeno.txt,2007-07-24,SupAdmCo
1-2196-10_1.txt,I. US 2196/10,2010-12-14,ConCo,7 Afs 20/2007-73,0020_7Afs_0700073A_prevedeno.txt,2010-02-23,SupAdmCo
Pl-26-16_1.txt,Pl. US 26/16,2017-12-12,ConCo,1 Afs 43/2015-39,0043_1Afs_1500039_20150428141758_prevedeno.txt,2015-04-08,SupAdmCo
Pl-26-16_1.txt,Pl. US 26/16,2017-12-12,ConCo,1 As 36/2008-77,0036_1As__0800077A_prevedeno.txt,2008-07-16,SupAdmCo
3-136-07_1.txt,III. US 136/07,2007-04-26,ConCo,1 Afs 1/2006-92,0001_1Afs_0600092A_prevedeno.txt,2006-08-23,SupAdmCo
2-2752-07_1.txt,II. US 2752/07,2008-01-09,ConCo,5 Azs 43/2003-38,0043_5Azs_0300038A_prevedeno.txt,2004-01-22,SupAdmCo
2-2752-07_1.txt,II. US 2752/07,2008-01-09,ConCo,3 Azs 33/2004-98,0033_3Azs_0400098A_prevedeno.txt,2005-04-21,SupAdmCo
2-2752-07_1.txt,II. US 2752/07,2008-01-09,ConCo,2 As 45/2005-65,0045_2As__0500065A_prevedeno.txt,2006-01-05,SupAdmCo
2-2169-18_1.txt,II. US 2169/18,2018-07-09,ConCo,1 As 70/2008-74,0070_1As__0800074A_prevedeno.txt,2010-05-27,SupAdmCo
2-1179-17_1.txt,II. US 1179/17,2017-10-10,ConCo,8 As 109/2015,0109_8As__1500038_20160111154026_prevedeno.txt,2016-01-06,SupAdmCo
Pl-56-13_1.txt,Pl. US 56/13,2014-10-14,ConCo,4 Ao 1/2010-43,0001_4Ao__1000_8b0e2e42_cc91_49fc_8713_7d7c661b7ab3_prevedeno.txt,2010-02-24,SupAdmCo
Pl-56-13_1.txt,Pl. US 56/13,2014-10-14,ConCo,3 Ao 2/2009-93,0002_3Ao__0900093A_prevedeno.txt,2009-06-11,SupAdmCo
4-891-17_1.txt,IV. US 891/17,2017-05-10,ConCo,4 As 35/2016-31,0035_4As__1600031_20160630083722_prevedeno.txt,2016-06-16,SupAdmCo
Pl-2-10_1.txt,Pl. US 2/10,2010-03-30,ConCo,2 Afs 81/2004,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
Pl-2-10_1.txt,Pl. US 2/10,2010-03-30,ConCo,5 Afs 138/2004,0138_5Afs_0400115A_prevedeno.txt,2007-02-07,SupAdmCo
Pl-11-08_1.txt,Pl. US 11/08,2008-09-23,ConCo,2 As 5/2005,0005_2As__0500086A_prevedeno.txt,2005-09-13,SupAdmCo
1-411-16_1.txt,I. US 411/16,2016-07-01,ConCo,5 Afs 112/2006,0112_5Afs_0600041A_prevedeno.txt,2007-03-29,SupAdmCo
1-411-16_1.txt,I. US 411/16,2016-07-01,ConCo,5 Afs 1/2007-172,0001_5Afs_0700172A_prevedeno.txt,2008-04-17,SupAdmCo
1-411-16_1.txt,I. US 411/16,2016-07-01,ConCo,9 Afs 7/2012-49,0007_9Afs_12_20120424125052_prevedeno.txt,2012-04-12,SupAdmCo
1-411-16_1.txt,I. US 411/16,2016-07-01,ConCo,2 Afs 187/2004-69,0187_2Afs_0400069A_prevedeno.txt,2005-07-22,SupAdmCo
1-508-07_1.txt,I. US 508/07,2010-01-19,ConCo,3 Aps 1/2007,0001_3Aps_0700076A_prevedeno.txt,2008-01-23,SupAdmCo
1-366-05_1.txt,I. US 366/05,2008-05-22,ConCo,2 Ads 15/2003-39,0015_2Ads_0300039A_prevedeno.txt,2003-11-06,SupAdmCo
2-1273-14_1.txt,II. US 1273/14,2014-05-13,ConCo,1 Afs 76/2013,0076_1Afs_130_20140207135658_prevedeno.txt,2014-01-21,SupAdmCo
2-521-03.txt,II. US 521/03,2005-09-26,ConCo,6 Ads 42/2003-79,0042_6Ads_0300079A_prevedeno.txt,2003-11-20,SupAdmCo
2-2311-14_1.txt,II. US 2311/14,2014-09-30,ConCo,6 Ads 87/2013-131,0087_6Ads_13_20140509092714_prevedeno.txt,2014-04-23,SupAdmCo
2-2311-14_1.txt,II. US 2311/14,2014-09-30,ConCo,6 Ads 89/2013-140,0089_6Ads_13_20140603103630_prevedeno.txt,2014-05-21,SupAdmCo
3-1285-18_1.txt,III. US 1285/18,2018-05-15,ConCo,9 Azs 33/2018-39,0033_9Azs_1800039_20180308180822_20180312220042_prevedeno.txt,2018-03-08,SupAdmCo
3-768-08_1.txt,III. US 768/08,2009-07-15,ConCo,2 Afs 5/2005,0005_2Afs_0500096A_prevedeno.txt,2005-02-17,SupAdmCo
4-458-17_1.txt,IV. US 458/17,2017-03-09,ConCo,7 Afs 142/2006-59,0142_7Afs_0600059A_prevedeno.txt,2007-11-15,SupAdmCo
2-3278-09_1.txt,II. US 3278/09,2011-10-05,ConCo,2 Azs 134/2005,0134_2Azs_0500043A_prevedeno.txt,2005-07-28,SupAdmCo
2-3278-09_1.txt,II. US 3278/09,2011-10-05,ConCo,4 Azs 149/2004,0149_4Azs_0400052A_prevedeno.txt,2004-10-27,SupAdmCo
2-3278-09_1.txt,II. US 3278/09,2011-10-05,ConCo,1 Afs 47/2004,0047_1Afs_0400075A_prevedeno.txt,2004-11-24,SupAdmCo
2-3278-09_1.txt,II. US 3278/09,2011-10-05,ConCo,3 Azs 18/2004,0018_3Azs_0400037A_prevedeno.txt,2004-04-13,SupAdmCo
3-1472-13_1.txt,III. US 1472/13,2013-10-10,ConCo,9 Afs 74/2011-115,0074_9Afs_110_20120330092425_prevedeno.txt,2012-03-08,SupAdmCo
2-4228-16_1.txt,II. US 4228/16,2017-03-21,ConCo,5 Afs 7/2011-799,0007_5Afs_1100799_20160317141544_prevedeno.txt,2016-02-25,SupAdmCo
2-347-16_1.txt,II. US 347/16,2016-04-08,ConCo,7 As 331/2015,0331_7As__1500136_20160715121314_prevedeno.txt,2016-06-15,SupAdmCo
4-871-15_1.txt,IV. US 871/15,2016-07-19,ConCo,Ars 2/2015-83,0002_0Ars_1500083_20151013122458_prevedeno.txt,2015-11-13,SupAdmCo
1-511-04.txt,I. US 511/04,2005-12-01,ConCo,1 Afs 116/2005,0116_1Afs_0500137A_prevedeno.txt,2006-09-12,SupAdmCo
1-1817-14_1.txt,I. US 1817/14,2014-07-07,ConCo,2 Afs 68/2012,0068_2Afs_1200044_20141030095316_prevedeno.txt,2014-11-29,SupAdmCo
4-1202-14_1.txt,IV. US 1202/14,2014-07-01,ConCo,7 As 60/2007-63,0060_7As__0700063A_prevedeno.txt,2009-05-29,SupAdmCo
4-1202-14_1.txt,IV. US 1202/14,2014-07-01,ConCo,6 Aps 3/2011-63,0003_6Aps_110_20111212025245_prevedeno.txt,2011-11-23,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,4 Ans 9/2007,0009_4Ans_0700197A_prevedeno.txt,2008-05-21,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,1 Afs 147/2005-107,0147_1Afs_0500107A_prevedeno.txt,2006-05-24,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,6 As 68/2012,0068_6As__1200061_20141010134238_prevedeno.txt,2014-09-30,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,1 As 288/2016-64,0288_1As__1600064_20170302131238_prevedeno.txt,2017-03-02,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,7 Aps 3/2008-98,0003_7Aps_080_20101124085118_prevedeno.txt,2010-11-16,SupAdmCo
Pl-12-17_2.txt,Pl. US 12/17,2017-11-07,ConCo,2 As 86/2010-76,0086_2As__100_20121003095212_prevedeno.txt,2012-09-18,SupAdmCo
3-1215-07_1.txt,III. US 1215/07,2007-06-06,ConCo,7 Afs 86/2005-133,0086_7Afs_0500133A_prevedeno.txt,2006-12-21,SupAdmCo
1-264-10_1.txt,I. US 264/10,2010-03-10,ConCo,Nao 70/2009-30,0070_0Nao_0900030_20160302100035_prevedeno.txt,2009-11-19,SupAdmCo
1-264-10_1.txt,I. US 264/10,2010-03-10,ConCo,Nao 36/2009-49,0036_0Nao_0900049_20160303141621_prevedeno.txt,2009-07-14,SupAdmCo
2-1930-17_1.txt,II. US 1930/17,2017-11-14,ConCo,4 Afs 210/2014-57,0210_4Afs_1400057_20151124154621_prevedeno.txt,2015-11-24,SupAdmCo
2-1930-17_1.txt,II. US 1930/17,2017-11-14,ConCo,6 As 114/2014-55,0114_6As__1400055_20151022133413_prevedeno.txt,2015-09-30,SupAdmCo
3-2300-13_1.txt,III. US 2300/13,2014-05-15,ConCo,1 Afs 80/2012-40,0080_1Afs_1200_20130109090615_prevedeno.txt,2012-12-20,SupAdmCo
3-2300-13_1.txt,III. US 2300/13,2014-05-15,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-281-08_1.txt,I. US 281/08,2008-02-20,ConCo,2 Ans 3/2006-49,0003_2Ans_0600049A_prevedeno.txt,2007-04-24,SupAdmCo
4-4397-12_2.txt,IV. US 4397/12,2016-02-09,ConCo,5 Afs 69/2012-240,0069_5Afs_120_20131219092329_prevedeno.txt,2013-12-16,SupAdmCo
4-4397-12_2.txt,IV. US 4397/12,2016-02-09,ConCo,9 Afs 59/2007-56,0059_9Afs_0700056A_prevedeno.txt,2008-07-08,SupAdmCo
3-561-05.txt,III. US 561/05,2006-02-09,ConCo,5 As 10/2004-32,0010_5As__0400032A_prevedeno.txt,2005-06-27,SupAdmCo
4-298-09_1.txt,IV. US 298/09,2010-03-01,ConCo,7 As 42/2007-94,0042_7As__0700094A_prevedeno.txt,2007-12-06,SupAdmCo
1-3173-11_1.txt,I. US 3173/11,2011-12-07,ConCo,1 As 70/2008-74,0070_1As__0800074A_prevedeno.txt,2010-05-27,SupAdmCo
1-1645-07_1.txt,I. US 1645/07,2007-11-01,ConCo,5 Afs 101/2006-178,0101_5Afs_0600178A_prevedeno.txt,2007-02-05,SupAdmCo
2-851-07_1.txt,II. US 851/07,2007-11-01,ConCo,1 Afs 37/2006,0037_1Afs_0600059A_prevedeno.txt,2007-03-14,SupAdmCo
2-851-07_1.txt,II. US 851/07,2007-11-01,ConCo,9 Afs 100/2007,0100_9Afs_0700052A_prevedeno.txt,2009-02-05,SupAdmCo
3-542-09_1.txt,III. US 542/09,2010-04-27,ConCo,1 Afs 147/2005-107,0147_1Afs_0500107A_prevedeno.txt,2006-05-24,SupAdmCo
3-542-09_1.txt,III. US 542/09,2010-04-27,ConCo,6 Ads 84/2005-52,0084_6Ads_0500052A_prevedeno.txt,2006-06-22,SupAdmCo
3-542-09_1.txt,III. US 542/09,2010-04-27,ConCo,7 As 20/2004-87,0020_7As__0400087A_prevedeno.txt,2004-07-14,SupAdmCo
3-542-09_1.txt,III. US 542/09,2010-04-27,ConCo,1 Ans 5/2008-104,0005_1Ans_0800104A_prevedeno.txt,2008-07-02,SupAdmCo
3-1623-11_1.txt,III. US 1623/11,2011-09-08,ConCo,8 Aps 1/2006-92,0001_8Aps_0600092A_prevedeno.txt,2007-12-13,SupAdmCo
4-2257-14_1.txt,IV. US 2257/14,2015-06-02,ConCo,5 Afs 151/2004,0151_5Afs_0400073A_prevedeno.txt,2005-07-28,SupAdmCo
1-3667-14_1.txt,I. US 3667/14,2015-09-15,ConCo,1 Afs 61/2005-61,0061_1Afs_0500061A_prevedeno.txt,2006-04-25,SupAdmCo
2-232-15_1.txt,II. US 232/15,2015-04-02,ConCo,1 Aos 2/2013-116,0002_1Aos_130_20131009105645_prevedeno.txt,2013-09-17,SupAdmCo
2-365-06.txt,II. US 365/06,2006-11-29,ConCo,1 Afs 3/2003-68,0003_1Afs_0300068A_prevedeno.txt,2004-03-11,SupAdmCo
2-398-15_1.txt,II. US 398/15,2015-03-17,ConCo,4 As 146/2013-17,0146_4As__130_20131119152011_prevedeno.txt,2013-11-19,SupAdmCo
2-398-15_1.txt,II. US 398/15,2015-03-17,ConCo,4 As 154/2013-35,0154_4As__1300035A_prevedeno.txt,2014-12-09,SupAdmCo
4-824-09_1.txt,IV. US 824/09,2009-05-12,ConCo,8 As 4/2009-25,0004_8As__0900025A_prevedeno.txt,2009-01-27,SupAdmCo
1-203-08_1.txt,I. US 203/08,2011-04-28,ConCo,4 Ads 88/2007,0019_3Ads_1400004_prevedeno.txt,2008-03-31,SupAdmCo
1-203-08_1.txt,I. US 203/08,2011-04-28,ConCo,4 Ads 2/2008,0002_4Ads_0800066A_prevedeno.txt,2008-03-31,SupAdmCo
1-203-08_1.txt,I. US 203/08,2011-04-28,ConCo,4 Ads 3/2008,0003_4Ads_0800061A_prevedeno.txt,2008-03-31,SupAdmCo
3-2738-07_1.txt,III. US 2738/07,2008-07-24,ConCo,4 As 70/2006-72,0070_4As__0600072A_prevedeno.txt,2007-06-26,SupAdmCo
3-2738-07_1.txt,III. US 2738/07,2008-07-24,ConCo,2 Aps 1/2008-77,0001_2Aps_0800077A_prevedeno.txt,2008-05-15,SupAdmCo
3-2738-07_1.txt,III. US 2738/07,2008-07-24,ConCo,2 As 59/2005-136,0059_2As__0500136A_prevedeno.txt,2006-06-14,SupAdmCo
3-2738-07_1.txt,III. US 2738/07,2008-07-24,ConCo,1 As 13/2007-63,0013_1As__0700063A_prevedeno.txt,2007-08-29,SupAdmCo
3-2738-07_1.txt,III. US 2738/07,2008-07-24,ConCo,2 As 12/2006,0012_2As__0600111A_prevedeno.txt,2007-03-29,SupAdmCo
3-1871-08_1.txt,III. US 1871/08,2009-05-21,ConCo,2 Afs 14/2008-70,0014_2Afs_0800070A_prevedeno.txt,2008-05-15,SupAdmCo
1-946-16_2.txt,I. US 946/16,2018-05-30,ConCo,9 Aos 7/2013-88,0007_9Aos_1300088_20141212074150_prevedeno.txt,2014-12-10,SupAdmCo
1-946-16_2.txt,I. US 946/16,2018-05-30,ConCo,1 As 1/2007-104,0001_1As__0700104A_prevedeno.txt,2007-07-25,SupAdmCo
1-1169-07_1.txt,I. US 1169/07,2009-02-26,ConCo,9 Afs 86/2007-161,0086_9Afs_0700161A_prevedeno.txt,2007-11-23,SupAdmCo
3-2097-07_1.txt,III. US 2097/07,2008-09-17,ConCo,4 Afs 27/2004-60,0027_4Afs_0400060A_prevedeno.txt,2005-05-31,SupAdmCo
3-2712-15_1.txt,III. US 2712/15,2016-06-30,ConCo,8 As 179/2014,0179_8As__1400086_20150624082146_prevedeno.txt,2015-05-26,SupAdmCo
3-2724-07_1.txt,III. US 2724/07,2008-04-24,ConCo,7 As 5/2007-43,0005_7As__0700043A_prevedeno.txt,2007-08-23,SupAdmCo
1-1611-07_1.txt,I. US 1611/07,2008-12-02,ConCo,2 Afs 52/2005,0052_2Afs_0500105A_prevedeno.txt,2006-08-03,SupAdmCo
3-625-08_1.txt,III. US 625/08,2008-11-13,ConCo,5 Afs 7/2005-127,0007_5Afs_0500127A_prevedeno.txt,2008-03-13,SupAdmCo
1-670-06_1.txt,I. US 670/06,2007-11-28,ConCo,1 Afs 16/2004-90,0016_1Afs_0400090A_prevedeno.txt,2005-01-19,SupAdmCo
1-614-10_1.txt,I. US 614/10,2010-04-27,ConCo,5 Azs 54/2009-42,0054_5Azs_0900_2e08a766_0e4b_48b1_a33b_0fb813710864_prevedeno.txt,2010-01-29,SupAdmCo
2-2195-07_1.txt,II. US 2195/07,2009-06-25,ConCo,4 Afs 3/2004-58,0003_4Afs_0400058A_prevedeno.txt,2006-01-26,SupAdmCo
1-2557-09_1.txt,I. US 2557/09,2010-06-22,ConCo,1 Afs 103/2009-232,0103_1Afs_0900232A_prevedeno.txt,2010-02-03,SupAdmCo
2-978-18_1.txt,II. US 978/18,2018-06-28,ConCo,Nao 197/2016-74,0197_0Nao_1600074_20161027083644_prevedeno.txt,2016-11-19,SupAdmCo
1-4643-12_1.txt,I. US 4643/12,2013-03-14,ConCo,9 As 62/2009-56,0062_9As__0900056A_prevedeno.txt,2009-11-19,SupAdmCo
3-814-06_1.txt,III. US 814/06,2007-07-24,ConCo,Konf 62/2003-15,006211Konf0300015A_prevedeno.txt,2004-09-02,SupAdmCo
3-814-06_1.txt,III. US 814/06,2007-07-24,ConCo,2 Aps 3/2004-42,0003_2Aps_0400042A_prevedeno.txt,2005-08-04,SupAdmCo
3-814-06_1.txt,III. US 814/06,2007-07-24,ConCo,5 As 21/2004-81,0021_5As__0400081A_prevedeno.txt,2005-02-28,SupAdmCo
3-814-06_1.txt,III. US 814/06,2007-07-24,ConCo,4 As 28/2003,0028_4As__0300121A_prevedeno.txt,2004-11-25,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,6 Ads 41/2008,0041_6Ads_0800067A_prevedeno.txt,2009-11-07,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,9 Ans 5/2009,0005_9Ans_0900117A_prevedeno.txt,2009-05-26,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,9 Ans 5/2008,0005_9Ans_0800107A_prevedeno.txt,2009-02-05,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,1 Ao 4/2008,0004_1Ao__0800126A_prevedeno.txt,2009-01-08,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,6 Ads 114/2007,0114_6Ads_0700049A_prevedeno.txt,2008-08-13,SupAdmCo
1-517-10_2.txt,I. US 517/10,2010-11-15,ConCo,1 As 24/2006,0024_1As__0600086A_prevedeno.txt,2007-07-18,SupAdmCo
2-1751-18_1.txt,II. US 1751/18,2018-08-14,ConCo,3 Ads 37/2004-36,0037_3Ads_0400036A_prevedeno.txt,2004-11-25,SupAdmCo
4-2699-17_1.txt,IV. US 2699/17,2017-10-10,ConCo,7 Afs 157/2017-53,0157_7Afs_1700053_20170626102335_prevedeno.txt,2017-06-22,SupAdmCo
1-595-05_1.txt,I. US 595/05,2007-06-28,ConCo,2 Afs 58/2005-90,0058_2Afs_0500090A_prevedeno.txt,2005-07-21,SupAdmCo
4-1865-13_1.txt,IV. US 1865/13,2013-07-24,ConCo,1 Afs 56/2004-114,0056_1Afs_0400114A_prevedeno.txt,2006-12-19,SupAdmCo
3-977-09_1.txt,III. US 977/09,2009-06-25,ConCo,4 As 33/2006-99,0033_4As__0600099A_prevedeno.txt,2007-12-28,SupAdmCo
3-977-09_1.txt,III. US 977/09,2009-06-25,ConCo,4 As 33/2006,0033_4As__0600099A_prevedeno.txt,2007-12-28,SupAdmCo
3-977-09_1.txt,III. US 977/09,2009-06-25,ConCo,8 As 37/2006,0037_8As__0600093A_prevedeno.txt,2007-07-31,SupAdmCo
2-2873-17_1.txt,II. US 2873/17,2017-09-26,ConCo,1 As 21/2010-65,0021_1As__10_20130402150832_prevedeno.txt,2013-03-12,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,5 As 47/2003-72,0047_5As__0300072A_prevedeno.txt,2004-10-08,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,1 Afs 147/2005-107,0147_1Afs_0500107A_prevedeno.txt,2006-05-24,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,10 As 229/2014-41,022910As__1400041_20160106090532_prevedeno.txt,2015-12-16,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,1 As 79/2008-128,0079_1As__0800128A_prevedeno.txt,2009-02-04,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,3 Azs 91/2016-46,0091_3Azs_1600046_20170913134419_prevedeno.txt,2017-09-07,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,4 As 38/2008-97,0038_4As__0800097A_prevedeno.txt,2009-06-24,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,8 Afs 42/2013-94,0042_8Afs_1300094A_prevedeno.txt,2014-11-26,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,10 As 24/2015-71,002410As__1500071_20170512093101_prevedeno.txt,2017-05-02,SupAdmCo
3-1210-16_1.txt,III. US 1210/16,2018-07-31,ConCo,2 As 103/2015,0103_2As__1500171_20150904121823_prevedeno.txt,2015-08-26,SupAdmCo
3-109-07_1.txt,III. US 109/07,2007-11-29,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
2-79-09_1.txt,II. US 79/09,2009-01-29,ConCo,1 Afs 142/2005-35,0142_1Afs_0500035A_prevedeno.txt,2007-01-24,SupAdmCo
2-721-13_1.txt,II. US 721/13,2013-04-24,ConCo,1 Afs 27/2009-98,0027_1Afs_090_20110113035316_prevedeno.txt,2011-01-12,SupAdmCo
2-721-13_1.txt,II. US 721/13,2013-04-24,ConCo,5 Afs 15/2009-122,0015_5Afs_090_20110113021141_prevedeno.txt,2011-01-12,SupAdmCo
2-721-13_1.txt,II. US 721/13,2013-04-24,ConCo,5 Afs 28/2011-70,0028_5Afs_110_20110913090817_prevedeno.txt,2011-09-06,SupAdmCo
